id_ticket,cantidad,producto,precio,total_producto
66Y2PX,2,Pollo 1kg,121.93,243.87
66Y2PX,2,Arroz 1kg,40.53,81.07
66Y2PX,3,Sartén antiadherente,359.86,1079.59
66Y2PX,3,Arroz 1kg,39.7,119.09
66Y2PX,1,Microondas,1946.68,1946.68
66Y2PX,3,Sartén antiadherente,348.77,1046.32
66Y2PX,2,Arroz 1kg,41.36,82.72
66Y2PX,1,Licuadora,792.68,792.68
66Y2PX,1,Pollo 1kg,116.87,116.87
68SKNR,3,Pollo 1kg,118.56,355.69
68SKNR,1,Licuadora,804.86,804.86
68SKNR,1,Refresco 2L,34.25,34.25
68SKNR,1,Pollo 1kg,118.83,118.83
68SKNR,3,Sartén antiadherente,342.19,1026.56
68SKNR,1,Refresco 2L,34.96,34.96
68SKNR,3,Sartén antiadherente,366.34,1099.03
68SKNR,1,Pollo 1kg,120.75,120.75
68SKNR,3,Licuadora,806.5,2419.49
68SKNR,1,Sartén antiadherente,346.98,346.98
69YPRJ,1,Sartén antiadherente,336.29,336.29
69YPRJ,2,Pollo 1kg,121.35,242.7
69YPRJ,1,Licuadora,811.99,811.99
69YPRJ,1,Pan Baguette,28.7,28.7
69YPRJ,3,Huevos 12pz,76.9,230.71
69YPRJ,3,Leche 1L,24.35,73.05
69YPRJ,2,Pan Baguette,29.02,58.03
69YPRJ,2,Audífonos,1561.63,3123.26
69YPRJ,1,Refresco 2L,33.3,33.3
69YPRJ,1,Pollo 1kg,117.63,117.63
69YPRJ,2,Huevos 12pz,78.43,156.86
69YPRJ,1,Licuadora,797.36,797.36
69YPRJ,1,Leche 1L,23.77,23.77
69YPRJ,3,Pollo 1kg,114.02,342.07
69YPRJ,1,Leche 1L,26.13,26.13
6EBNGJ,2,Leche 1L,24.71,49.41
6EBNGJ,3,Arroz 1kg,41.77,125.3
6EBNGJ,2,Pollo 1kg,114.4,228.8
6EBNGJ,2,Pan Baguette,30.77,61.54
6EBNGJ,2,Huevos 12pz,78.85,157.7
6EBNGJ,1,Licuadora,788.45,788.45
6EBNGJ,2,Leche 1L,26.01,52.03
6EBNGJ,2,Refresco 2L,35.72,71.44
6EBNGJ,2,Microondas,1983.22,3966.44
6EBNGJ,1,Huevos 12pz,83.94,83.94
6EBNGJ,3,Refresco 2L,36.0,107.99
6G30QC,1,Refresco 2L,60.95,60.95
6G30QC,2,Sartén antiadherente,1412.4,2824.79
6G30QC,5,Detergente 2kg,89.27,446.36
6G30QC,4,Pollo 1kg,120.52,482.08
6G30QC,2,Refresco 2L,36.12,72.25
6G30QC,5,Detergente 2kg,406.86,2034.28
6G30QC,2,Audífonos,1549.02,3098.05
6JBFZG,1,Refresco 2L,34.56,34.56
6JBFZG,2,Leche 1L,24.4,48.8
6JBFZG,2,Audífonos,1439.99,2879.98
6JBFZG,2,Refresco 2L,34.96,69.91
6JBFZG,2,Pan Baguette,29.11,58.21
6JBFZG,2,Detergente 2kg,85.73,171.47
6JBFZG,3,Huevos 12pz,83.11,249.34
6JBFZG,3,Detergente 2kg,89.71,269.13
6JBFZG,3,Detergente 2kg,91.68,275.04
6JBFZG,2,Refresco 2L,35.44,70.89
6JBFZG,1,Refresco 2L,34.36,34.36
6JBFZG,2,Refresco 2L,36.56,73.11
6JBFZG,2,Huevos 12pz,80.65,161.3
6JBFZG,3,Huevos 12pz,81.87,245.6
6JBFZG,1,Huevos 12pz,82.11,82.11
6KWPSH,1,Huevos 12pz,80.14,80.14
6KWPSH,2,Microondas,2037.22,4074.44
6KWPSH,3,Arroz 1kg,40.96,122.87
6KWPSH,1,Pollo 1kg,118.27,118.27
6KWPSH,1,Pollo 1kg,119.02,119.02
6KWPSH,2,Pan Baguette,30.87,61.75
6KWPSH,1,Detergente 2kg,88.16,88.16
6KWPSH,3,Pan Baguette,30.97,92.92
6KWPSH,3,Leche 1L,23.85,71.55
6KWPSH,2,Detergente 2kg,87.86,175.73
6M1HS6,2,Huevos 12pz,78.39,156.78
6M1HS6,3,Refresco 2L,34.47,103.4
6M1HS6,2,Pan Baguette,28.71,57.42
6M1HS6,2,Detergente 2kg,89.59,179.19
6M1HS6,2,Huevos 12pz,80.31,160.61
6M1HS6,3,Refresco 2L,33.47,100.42
6M1HS6,2,Pollo 1kg,118.82,237.65
6M1HS6,2,Microondas,1932.28,3864.55
6M1HS6,1,Refresco 2L,34.93,34.93
6M1HS6,1,Pan Baguette,29.72,29.72
6M1HS6,2,Leche 1L,24.87,49.75
6M1HS6,2,Detergente 2kg,91.81,183.63
6M1HS6,1,Detergente 2kg,91.08,91.08
6MQ1EV,1,Pan Baguette,29.34,29.34
6MQ1EV,1,Leche 1L,24.24,24.24
6MQ1EV,2,Pan Baguette,29.28,58.56
6MQ1EV,2,Audífonos,1571.19,3142.38
6MQ1EV,2,Detergente 2kg,94.14,188.29
6MQ1EV,3,Sartén antiadherente,364.03,1092.08
6MQ1EV,1,Huevos 12pz,76.77,76.77
6MQ1EV,1,Sartén antiadherente,336.04,336.04
6MQ1EV,2,Detergente 2kg,85.89,171.78
6NN26L,1,Pollo 1kg,116.62,116.62
6NN26L,3,Licuadora,793.33,2379.99
6NN26L,1,Pollo 1kg,122.34,122.34
6NN26L,1,Arroz 1kg,38.22,38.22
6NN26L,1,Sartén antiadherente,353.05,353.05
6NN26L,1,Refresco 2L,34.35,34.35
6NN26L,3,Detergente 2kg,90.4,271.19
6NN26L,2,Pollo 1kg,121.7,243.4
6NN26L,1,Licuadora,817.52,817.52
6NN26L,1,Detergente 2kg,93.17,93.17
6NN26L,2,Huevos 12pz,77.12,154.25
6NN26L,3,Pollo 1kg,115.52,346.56
6OLRUQ,2,Huevos 12pz,77.19,154.37
6OLRUQ,1,Refresco 2L,35.04,35.04
6OLRUQ,2,Licuadora,779.67,1559.35
6OLRUQ,1,Leche 1L,24.8,24.8
6OLRUQ,2,Detergente 2kg,90.84,181.68
6OLRUQ,3,Detergente 2kg,91.25,273.75
6OLRUQ,1,Huevos 12pz,80.81,80.81
6OLRUQ,3,Refresco 2L,35.15,105.46
6OLRUQ,2,Sartén antiadherente,348.92,697.85
6OLRUQ,3,Refresco 2L,34.03,102.09
6OLRUQ,2,Pan Baguette,30.47,60.94
6OLRUQ,3,Leche 1L,25.57,76.71
6OLRUQ,1,Audífonos,1518.53,1518.53
6OOCGB,2,Detergente 2kg,91.85,183.71
6OOCGB,1,Pollo 1kg,123.58,123.58
6OOCGB,1,Microondas,1971.57,1971.57
6OOCGB,3,Huevos 12pz,81.98,245.93
6OOCGB,3,Pan Baguette,30.1,90.3
6OOCGB,2,Pan Baguette,29.51,59.02
6OOCGB,2,Huevos 12pz,83.56,167.12
6OOCGB,3,Sartén antiadherente,333.83,1001.49
6OOCGB,3,Sartén antiadherente,364.68,1094.03
6OOCGB,2,Pan Baguette,29.23,58.46
6OOCGB,3,Sartén antiadherente,366.78,1100.35
6OOCGB,2,Arroz 1kg,39.44,78.88
6PPP1Z,2,Refresco 2L,33.42,66.85
6PPP1Z,2,Leche 1L,25.86,51.72
6PPP1Z,3,Leche 1L,25.41,76.22
6PPP1Z,3,Pollo 1kg,124.18,372.55
6PPP1Z,3,Huevos 12pz,79.89,239.66
6PPP1Z,2,Detergente 2kg,92.57,185.15
6PPP1Z,1,Leche 1L,25.1,25.1
6PPP1Z,3,Arroz 1kg,38.45,115.36
6PPP1Z,1,Leche 1L,25.96,25.96
6PPP1Z,3,Audífonos,1442.56,4327.68
6TWYE7,2,Refresco 2L,35.22,70.44
6TWYE7,2,Audífonos,1523.52,3047.03
6TWYE7,1,Microondas,1993.49,1993.49
6TWYE7,2,Arroz 1kg,39.2,78.39
6TWYE7,3,Detergente 2kg,92.29,276.86
6TWYE7,1,Huevos 12pz,82.77,82.77
6TWYE7,3,Arroz 1kg,38.32,114.95
6TWYE7,1,Sartén antiadherente,344.53,344.53
6TWYE7,2,Huevos 12pz,78.32,156.64
6TWYE7,2,Leche 1L,24.85,49.7
6U3X2K,2,Refresco 2L,33.84,67.69
6U3X2K,2,Detergente 2kg,91.92,183.84
6U3X2K,2,Pan Baguette,29.09,58.18
6U3X2K,1,Pollo 1kg,119.8,119.8
6U3X2K,3,Sartén antiadherente,344.94,1034.82
6U3X2K,2,Arroz 1kg,39.29,78.58
6U3X2K,1,Pan Baguette,30.98,30.98
6U3X2K,3,Leche 1L,23.76,71.28
6U3X2K,3,Huevos 12pz,83.66,250.97
6U3X2K,2,Licuadora,825.5,1651.0
6U3X2K,1,Arroz 1kg,41.1,41.1
6U3X2K,2,Licuadora,839.51,1679.02
6US7PI,3,Leche 1L,23.77,71.32
6US7PI,1,Pollo 1kg,122.66,122.66
6US7PI,3,Licuadora,787.92,2363.76
6US7PI,1,Huevos 12pz,78.36,78.36
6US7PI,1,Detergente 2kg,90.75,90.75
6US7PI,2,Huevos 12pz,83.77,167.55
6US7PI,1,Pollo 1kg,119.62,119.62
6US7PI,3,Huevos 12pz,83.54,250.63
6US7PI,3,Detergente 2kg,89.99,269.96
6US7PI,3,Sartén antiadherente,337.12,1011.37
6US7PI,3,Pan Baguette,29.42,88.25
6V85NV,3,Huevos 12pz,83.87,251.61
6V85NV,3,Licuadora,3421.61,10264.82
6V85NV,4,Detergente 2kg,89.15,356.58
6V85NV,3,Detergente 2kg,94.21,282.62
6V85NV,3,Leche 1L,25.91,77.72
6V85NV,2,Leche 1L,25.98,51.96
6V85NV,1,Licuadora,827.08,827.08
6V85NV,4,Sartén antiadherente,351.12,1404.46
6VIE7H,2,Licuadora,771.59,1543.18
6VIE7H,1,Leche 1L,25.53,25.53
6VIE7H,1,Refresco 2L,34.82,34.82
6VIE7H,1,Leche 1L,24.26,24.26
6VIE7H,2,Licuadora,773.47,1546.95
6VIE7H,2,Refresco 2L,34.94,69.88
6VIE7H,2,Pan Baguette,28.58,57.16
6VIE7H,1,Licuadora,765.13,765.13
6VIE7H,3,Arroz 1kg,39.81,119.43
6VIE7H,1,Licuadora,830.44,830.44
6VIE7H,2,Sartén antiadherente,350.1,700.2
6VIE7H,3,Pollo 1kg,123.62,370.85
6X08M2,2,Detergente 2kg,86.37,172.75
6X08M2,3,Detergente 2kg,87.56,262.69
6X08M2,1,Refresco 2L,34.71,34.71
6X08M2,3,Refresco 2L,33.34,100.01
6X08M2,2,Arroz 1kg,39.82,79.64
6X08M2,1,Sartén antiadherente,344.31,344.31
6X08M2,1,Huevos 12pz,80.45,80.45
6X08M2,1,Refresco 2L,35.08,35.08
6X08M2,3,Sartén antiadherente,335.57,1006.7
6X08M2,3,Refresco 2L,34.37,103.12
6X08M2,2,Microondas,2054.85,4109.69
6X08M2,1,Leche 1L,24.07,24.07
6YVKQI,1,Detergente 2kg,93.7,93.7
6YVKQI,1,Celular básico,4919.34,4919.34
6YVKQI,1,Refresco 2L,33.44,33.44
6YVKQI,1,Arroz 1kg,40.64,40.64
6YVKQI,2,Pollo 1kg,121.63,243.25
6YVKQI,2,Arroz 1kg,41.53,83.06
6YVKQI,2,Leche 1L,25.4,50.8
6YVKQI,2,Huevos 12pz,76.56,153.11
6YVKQI,1,Arroz 1kg,39.23,39.23
6YVKQI,2,Pollo 1kg,122.74,245.49
6YVKQI,2,Pan Baguette,28.87,57.74
6YVKQI,2,Pollo 1kg,118.5,237.0
70L5GC,2,Pan Baguette,30.63,61.25
70L5GC,1,Licuadora,835.69,835.69
70L5GC,2,Pollo 1kg,119.76,239.52
70L5GC,2,Licuadora,770.22,1540.45
70L5GC,2,Huevos 12pz,78.35,156.71
70L5GC,1,Sartén antiadherente,360.59,360.59
70L5GC,1,Microondas,1950.35,1950.35
70L5GC,3,Pan Baguette,28.8,86.4
70L5GC,2,Pan Baguette,31.24,62.49
70L5GC,1,Licuadora,793.46,793.46
70LPED,2,Licuadora,794.6,1589.19
70LPED,3,Refresco 2L,36.27,108.82
70LPED,2,Pan Baguette,31.49,62.97
70LPED,1,Microondas,2098.37,2098.37
70LPED,2,Detergente 2kg,89.05,178.09
70LPED,3,Pan Baguette,30.01,90.03
70LPED,3,Detergente 2kg,90.72,272.16
70LPED,3,Pan Baguette,30.38,91.14
70LPED,1,Pollo 1kg,120.69,120.69
70LPED,1,Pollo 1kg,115.62,115.62
70LPED,3,Detergente 2kg,86.77,260.31
70LPED,2,Detergente 2kg,85.79,171.59
71DMTK,1,Leche 1L,24.82,24.82
71DMTK,3,Huevos 12pz,82.72,248.15
71DMTK,1,Detergente 2kg,89.14,89.14
71DMTK,1,Microondas,2041.94,2041.94
71DMTK,3,Pollo 1kg,115.01,345.04
71DMTK,1,Pan Baguette,29.83,29.83
71DMTK,3,Leche 1L,25.67,77.01
71DMTK,3,Licuadora,822.98,2468.94
71DMTK,2,Huevos 12pz,78.54,157.07
71DMTK,2,Pollo 1kg,124.37,248.75
71DMTK,1,Arroz 1kg,39.57,39.57
71DMTK,1,Sartén antiadherente,343.49,343.49
71DMTK,1,Detergente 2kg,85.57,85.57
73CAPP,2,Detergente 2kg,93.57,187.13
73CAPP,3,Pollo 1kg,120.0,360.0
73CAPP,2,Audífonos,1483.65,2967.3
73CAPP,1,Pollo 1kg,118.62,118.62
73CAPP,3,Leche 1L,24.65,73.95
73CAPP,1,Huevos 12pz,78.61,78.61
73CAPP,2,Detergente 2kg,93.68,187.36
73CAPP,2,Huevos 12pz,79.46,158.91
73CAPP,1,Microondas,1919.41,1919.41
73CAPP,3,Huevos 12pz,81.94,245.83
73TGKP,3,Leche 1L,24.24,72.73
73TGKP,2,Leche 1L,24.67,49.34
73TGKP,3,Detergente 2kg,87.24,261.73
73TGKP,2,Licuadora,798.34,1596.67
73TGKP,3,Refresco 2L,34.5,103.5
73TGKP,1,Refresco 2L,36.7,36.7
73TGKP,2,Licuadora,805.42,1610.84
73TGKP,3,Huevos 12pz,76.66,229.97
73TGKP,2,Pollo 1kg,115.42,230.85
73TGKP,1,Pollo 1kg,123.87,123.87
73TGKP,2,Pollo 1kg,119.62,239.24
73TGKP,3,Refresco 2L,35.92,107.76
73TGKP,2,Leche 1L,23.93,47.85
73TS0T,3,Licuadora,787.5,2362.51
73TS0T,3,Pan Baguette,31.09,93.27
73TS0T,3,Huevos 12pz,82.53,247.6
73TS0T,1,Detergente 2kg,92.66,92.66
73TS0T,3,Detergente 2kg,94.24,282.71
73TS0T,1,Pollo 1kg,120.48,120.48
73TS0T,3,Arroz 1kg,39.65,118.96
73TS0T,2,Refresco 2L,34.6,69.19
73TS0T,1,Pan Baguette,29.0,29.0
73TS0T,3,Pan Baguette,29.37,88.11
74N8UU,2,Sartén antiadherente,353.4,706.79
74N8UU,3,Detergente 2kg,88.31,264.94
74N8UU,3,Licuadora,831.82,2495.46
74N8UU,2,Arroz 1kg,40.06,80.11
74N8UU,1,Detergente 2kg,94.23,94.23
74N8UU,3,Arroz 1kg,40.93,122.78
74N8UU,1,Microondas,2076.84,2076.84
74N8UU,2,Arroz 1kg,41.45,82.91
74N8UU,2,Arroz 1kg,41.39,82.78
74N8UU,1,Pan Baguette,29.34,29.34
74N8UU,3,Pan Baguette,28.53,85.6
762J6V,3,Audífonos,1496.57,4489.72
762J6V,1,Arroz 1kg,38.48,38.48
762J6V,1,Arroz 1kg,38.92,38.92
762J6V,1,Pan Baguette,29.59,29.59
762J6V,2,Arroz 1kg,41.21,82.42
762J6V,1,Leche 1L,24.9,24.9
762J6V,3,Detergente 2kg,89.56,268.67
762J6V,2,Sartén antiadherente,333.85,667.69
762J6V,1,Arroz 1kg,40.83,40.83
762J6V,2,Arroz 1kg,40.22,80.45
762J6V,1,Leche 1L,25.03,25.03
76I1G3,3,Huevos 12pz,78.22,234.65
76I1G3,1,Pollo 1kg,118.12,118.12
76I1G3,6,Leche 1L,24.41,146.46
76I1G3,2,Audífonos,1460.67,2921.35
76I1G3,1,Refresco 2L,33.28,33.28
76I1G3,1,Pollo 1kg,119.21,119.21
76I1G3,2,Sartén antiadherente,334.74,669.48
76I1G3,1,Pollo 1kg,117.99,117.99
76I1G3,3,Leche 1L,24.96,74.87
76VDZI,2,Pan Baguette,31.05,62.1
76VDZI,2,Arroz 1kg,41.29,82.58
76VDZI,1,Microondas,1901.54,1901.54
76VDZI,2,Refresco 2L,34.42,68.84
76VDZI,2,Leche 1L,25.64,51.28
76VDZI,3,Refresco 2L,34.63,103.89
76VDZI,2,Detergente 2kg,90.79,181.57
76VDZI,2,Huevos 12pz,82.29,164.57
76VDZI,2,Sartén antiadherente,356.81,713.62
76VDZI,1,Audífonos,1557.29,1557.29
76WDGX,3,Pollo 1kg,120.96,362.88
76WDGX,1,Pollo 1kg,124.83,124.83
76WDGX,3,Pollo 1kg,118.68,356.03
76WDGX,5,Pan Baguette,31.17,155.87
783PEL,1,Detergente 2kg,91.73,91.73
783PEL,3,Pan Baguette,30.73,92.2
783PEL,3,Pan Baguette,28.85,86.56
783PEL,2,Pollo 1kg,121.11,242.21
783PEL,3,Arroz 1kg,39.5,118.49
783PEL,2,Leche 1L,25.86,51.73
783PEL,3,Pollo 1kg,114.63,343.89
783PEL,3,Refresco 2L,35.59,106.77
783PEL,1,Refresco 2L,34.46,34.46
783PEL,2,Microondas,2098.65,4197.29
783PEL,2,Leche 1L,25.39,50.79
78QPHL,1,Refresco 2L,33.53,33.53
78QPHL,3,Refresco 2L,35.36,106.08
78QPHL,2,Audífonos,1526.75,3053.5
78QPHL,2,Sartén antiadherente,339.85,679.7
78QPHL,1,Huevos 12pz,83.8,83.8
78QPHL,1,Pollo 1kg,122.98,122.98
78QPHL,1,Detergente 2kg,90.0,90.0
78QPHL,2,Arroz 1kg,38.73,77.46
78QPHL,2,Leche 1L,24.6,49.2
78QPHL,2,Huevos 12pz,77.03,154.07
78QPHL,1,Refresco 2L,36.42,36.42
78QPHL,3,Arroz 1kg,40.11,120.34
79AVCD,1,Refresco 2L,34.49,34.49
79AVCD,3,Leche 1L,25.62,76.87
79AVCD,3,Sartén antiadherente,355.77,1067.3
79AVCD,3,Pollo 1kg,117.94,353.82
79AVCD,3,Refresco 2L,33.49,100.47
79AVCD,1,Pollo 1kg,125.47,125.47
79AVCD,3,Sartén antiadherente,364.96,1094.89
79AVCD,2,Licuadora,789.42,1578.83
79AVCD,3,Pollo 1kg,124.25,372.76
79AVCD,3,Huevos 12pz,80.78,242.34
79AVCD,1,Detergente 2kg,94.18,94.18
7AJDWM,3,Arroz 1kg,39.87,119.6
7AJDWM,2,Pan Baguette,30.14,60.27
7AJDWM,1,Pollo 1kg,122.85,122.85
7AJDWM,1,Pollo 1kg,124.36,124.36
7AJDWM,2,Microondas,1905.32,3810.63
7AJDWM,3,Leche 1L,24.17,72.5
7AJDWM,1,Licuadora,805.39,805.39
7AJDWM,2,Leche 1L,25.14,50.29
7AJDWM,2,Detergente 2kg,87.84,175.67
7AJDWM,3,Arroz 1kg,41.59,124.77
7AJDWM,3,Arroz 1kg,39.54,118.62
7AJDWM,3,Pollo 1kg,115.64,346.91
7AJDWM,2,Leche 1L,26.24,52.48
7AJDWM,1,Refresco 2L,34.99,34.99
7AJDWM,3,Huevos 12pz,78.55,235.65
7ATTSL,1,Detergente 2kg,92.8,92.8
7ATTSL,2,Leche 1L,24.9,49.8
7ATTSL,2,Licuadora,826.22,1652.45
7ATTSL,3,Leche 1L,24.94,74.81
7ATTSL,2,Detergente 2kg,92.11,184.22
7ATTSL,1,Detergente 2kg,88.19,88.19
7ATTSL,2,Refresco 2L,34.6,69.2
7ATTSL,2,Pollo 1kg,123.49,246.98
7ATTSL,2,Detergente 2kg,88.14,176.28
7ATTSL,1,Microondas,1963.93,1963.93
7ATTSL,3,Detergente 2kg,88.68,266.04
7ATTSL,2,Huevos 12pz,80.93,161.85
7AYL2Y,1,Huevos 12pz,78.91,78.91
7AYL2Y,3,Licuadora,792.42,2377.26
7AYL2Y,3,Leche 1L,24.35,73.06
7AYL2Y,2,Arroz 1kg,39.88,79.75
7AYL2Y,3,Leche 1L,24.14,72.43
7AYL2Y,3,Arroz 1kg,39.99,119.96
7AYL2Y,3,Leche 1L,26.01,78.03
7AYL2Y,3,Detergente 2kg,87.27,261.8
7AYL2Y,1,Pollo 1kg,121.91,121.91
7AYL2Y,3,Pan Baguette,29.68,89.04
7AYL2Y,3,Detergente 2kg,90.8,272.4
7AYL2Y,3,Licuadora,812.9,2438.71
7AYL2Y,3,Leche 1L,25.67,77.0
7AYL2Y,2,Pan Baguette,29.72,59.43
7DI4FL,1,Huevos 12pz,81.74,81.74
7DI4FL,3,Leche 1L,24.08,72.24
7DI4FL,2,Pollo 1kg,123.93,247.87
7DI4FL,2,Licuadora,805.24,1610.48
7DI4FL,3,Pollo 1kg,124.1,372.29
7DI4FL,2,Refresco 2L,34.29,68.59
7DI4FL,3,Huevos 12pz,81.28,243.85
7DI4FL,3,Pollo 1kg,125.52,376.57
7DI4FL,2,Licuadora,761.94,1523.89
7DI4FL,1,Licuadora,813.09,813.09
7DI4FL,2,Pollo 1kg,117.41,234.82
7DXTLW,1,Leche 1L,25.62,25.62
7DXTLW,2,Refresco 2L,33.92,67.83
7DXTLW,3,Refresco 2L,34.02,102.06
7DXTLW,1,Microondas,2016.18,2016.18
7DXTLW,1,Arroz 1kg,39.76,39.76
7DXTLW,1,Microondas,1947.34,1947.34
7DXTLW,1,Refresco 2L,35.94,35.94
7DXTLW,2,Pan Baguette,29.45,58.9
7DXTLW,3,Refresco 2L,34.46,103.37
7DXTLW,2,Leche 1L,26.21,52.41
7DXTLW,3,Arroz 1kg,38.27,114.8
7L1XBH,1,Sartén antiadherente,356.9,356.9
7L1XBH,2,Pan Baguette,29.85,59.7
7L1XBH,2,Sartén antiadherente,355.4,710.8
7L1XBH,3,Refresco 2L,36.74,110.21
7L1XBH,2,Detergente 2kg,89.75,179.49
7L1XBH,2,Huevos 12pz,79.93,159.86
7L1XBH,3,Detergente 2kg,91.04,273.11
7L1XBH,3,Leche 1L,25.58,76.74
7L1XBH,2,Microondas,1949.09,3898.18
7L1XBH,2,Huevos 12pz,77.9,155.8
7LNTJE,3,Detergente 2kg,91.69,275.07
7LNTJE,2,Huevos 12pz,76.53,153.06
7LNTJE,2,Huevos 12pz,83.51,167.01
7LNTJE,3,Pollo 1kg,120.32,360.97
7LNTJE,1,Detergente 2kg,90.78,90.78
7LNTJE,2,Refresco 2L,33.77,67.54
7LNTJE,2,Pan Baguette,28.95,57.9
7LNTJE,2,Pan Baguette,29.63,59.26
7LNTJE,1,Pollo 1kg,117.26,117.26
7LNTJE,3,Licuadora,807.02,2421.07
7LNTJE,2,Licuadora,791.76,1583.53
7P2GQA,3,Arroz 1kg,41.77,125.31
7P2GQA,1,Sartén antiadherente,357.18,357.18
7P2GQA,3,Sartén antiadherente,340.04,1020.13
7P2GQA,3,Pollo 1kg,120.87,362.62
7P2GQA,2,Refresco 2L,34.01,68.01
7P2GQA,2,Microondas,2065.68,4131.35
7P2GQA,3,Arroz 1kg,38.71,116.14
7P2GQA,1,Pan Baguette,29.39,29.39
7P2GQA,2,Huevos 12pz,81.3,162.6
7P2GQA,1,Leche 1L,26.24,26.24
7Q1QE8,1,Microondas,1985.15,1985.15
7Q1QE8,3,Sartén antiadherente,358.85,1076.56
7Q1QE8,2,Pan Baguette,28.67,57.34
7Q1QE8,2,Pollo 1kg,116.05,232.1
7Q1QE8,3,Leche 1L,24.18,72.53
7Q1QE8,1,Leche 1L,24.25,24.25
7Q1QE8,1,Pan Baguette,31.16,31.16
7Q1QE8,3,Huevos 12pz,82.37,247.1
7Q1QE8,3,Refresco 2L,35.82,107.46
7Q1QE8,2,Licuadora,815.62,1631.25
7Q1QE8,2,Refresco 2L,35.84,71.68
7Q1QE8,2,Sartén antiadherente,353.23,706.46
7Q1QE8,2,Arroz 1kg,41.96,83.91
7RN9EK,3,Huevos 12pz,78.35,235.04
7RN9EK,3,Pollo 1kg,118.47,355.41
7RN9EK,2,Detergente 2kg,90.82,181.63
7RN9EK,3,Pollo 1kg,115.6,346.8
7RN9EK,2,Sartén antiadherente,347.98,695.96
7RN9EK,3,Leche 1L,24.28,72.83
7RN9EK,3,Sartén antiadherente,350.78,1052.33
7RN9EK,2,Pollo 1kg,121.69,243.38
7RN9EK,2,Arroz 1kg,40.27,80.54
7RN9EK,2,Pan Baguette,30.67,61.33
7RN9EK,1,Leche 1L,25.23,25.23
7RN9EK,1,Microondas,1913.58,1913.58
7RN9EK,2,Leche 1L,25.93,51.86
7RN9EK,2,Sartén antiadherente,335.94,671.87
7SG5A4,4,Leche 1L,25.53,102.11
7SG5A4,2,Licuadora,3617.04,7234.08
7SOV71,2,Licuadora,795.5,1590.99
7SOV71,2,Arroz 1kg,40.02,80.04
7SOV71,3,Leche 1L,23.98,71.94
7SOV71,1,Detergente 2kg,90.92,90.92
7SOV71,2,Pollo 1kg,125.44,250.89
7SOV71,2,Pan Baguette,28.88,57.77
7SOV71,3,Huevos 12pz,83.32,249.96
7SOV71,2,Leche 1L,24.47,48.95
7SOV71,2,Arroz 1kg,39.38,78.76
7SOV71,2,Audífonos,1450.49,2900.99
7SOV71,3,Pan Baguette,29.57,88.71
7SOV71,3,Refresco 2L,35.8,107.4
7SR9QH,2,Refresco 2L,35.28,70.56
7SR9QH,2,Pan Baguette,31.31,62.61
7SR9QH,3,Pollo 1kg,114.87,344.6
7SR9QH,2,Arroz 1kg,38.41,76.82
7SR9QH,2,Leche 1L,24.04,48.09
7SR9QH,1,Pollo 1kg,116.27,116.27
7SR9QH,3,Pan Baguette,31.09,93.28
7SR9QH,1,Arroz 1kg,38.43,38.43
7SR9QH,2,Refresco 2L,36.28,72.57
7SR9QH,3,Refresco 2L,35.22,105.67
7SR9QH,2,Huevos 12pz,83.54,167.08
7SR9QH,1,Celular básico,5138.02,5138.02
7SR9QH,1,Pan Baguette,30.16,30.16
7SZP6J,1,Arroz 1kg,39.79,39.79
7SZP6J,3,Licuadora,361.23,1083.7
7SZP6J,3,Sartén antiadherente,336.79,1010.38
7TC4GS,3,Detergente 2kg,85.51,256.52
7TC4GS,2,Detergente 2kg,91.83,183.66
7TC4GS,3,Sartén antiadherente,367.24,1101.73
7TC4GS,2,Refresco 2L,36.56,73.12
7TC4GS,3,Pan Baguette,30.62,91.86
7TC4GS,3,Detergente 2kg,94.42,283.26
7TC4GS,3,Pollo 1kg,117.13,351.4
7TC4GS,3,Pollo 1kg,120.32,360.95
7TC4GS,1,Detergente 2kg,89.06,89.06
7TC4GS,1,Refresco 2L,34.06,34.06
7TC4GS,2,Pan Baguette,30.93,61.87
7TC4GS,1,Refresco 2L,36.51,36.51
7TC4GS,2,Pollo 1kg,119.0,237.99
7TC4GS,2,Pan Baguette,29.16,58.31
7TC4GS,1,Microondas,1930.94,1930.94
7TNMZG,4,Arroz 1kg,40.22,160.87
7TNMZG,4,Detergente 2kg,91.86,367.46
7V3JE3,3,Licuadora,807.67,2423.01
7V3JE3,1,Refresco 2L,35.15,35.15
7V3JE3,3,Refresco 2L,36.4,109.21
7V3JE3,1,Detergente 2kg,85.76,85.76
7V3JE3,3,Pan Baguette,30.77,92.31
7V3JE3,3,Pan Baguette,30.49,91.48
7V3JE3,2,Leche 1L,25.35,50.69
7V3JE3,3,Licuadora,834.59,2503.77
7V3JE3,3,Huevos 12pz,78.63,235.89
7V3JE3,2,Detergente 2kg,88.83,177.66
7V3JE3,2,Arroz 1kg,38.5,77.0
7V3JE3,3,Detergente 2kg,93.44,280.33
7X8KZ5,2,Arroz 1kg,41.28,82.55
7X8KZ5,3,Arroz 1kg,38.93,116.8
7X8KZ5,2,Detergente 2kg,85.52,171.03
7X8KZ5,2,Pan Baguette,29.83,59.65
7X8KZ5,2,Pollo 1kg,124.6,249.2
7X8KZ5,2,Audífonos,1527.86,3055.71
7X8KZ5,1,Licuadora,825.15,825.15
